718,629,1
744,697,1
717,643,1
614,447,1
765,612,153
675,580,5
532,553,7
617,471,1
672,412,4
548,461,1
661,484,1
581,514,1
406,648,2
689,477,53
416,596,4
714,508,2
536,470,2
616,629,1
459,752,1
739,515,1
509,434,1
605,677,1
754,599,1
761,533,1
617,756,1
562,579,1
712,677,1
654,774,6
534,439,1
548,466,2
560,642,2
562,633,1
614,582,2
605,697,1
475,686,1
530,427,1
716,459,1
675,710,5
652,569,1
782,484,2
438,458,2
692,542,2
434,613,1
518,478,2
578,597,1
448,683,1
516,729,3
414,757,1
439,523,1
538,490,2
439,677,1
539,536,1
679,650,1
591,583,1
659,614,1
472,787,1
705,700,5
459,480,3
598,716,2
571,653,1
400,440,40
431,645,1
736,607,1
623,502,1
732,553,1
648,647,1
484,456,4
750,670,10
677,489,1
788,564,4
719,497,1
450,480,30
716,791,1
747,711,9
689,475,1
638,543,1
466,691,1
767,544,1
484,584,4
404,767,1
645,686,1
431,501,1
424,649,1
513,761,1
713,621,23
497,516,1
441,740,1
407,427,1
617,640,1
581,447,1
465,414,3
566,694,2
422,597,1
774,586,2
571,712,1
623,737,1
464,426,2
432,555,3
641,616,1
500,762,2
640,555,5
458,450,2
518,442,2
492,506,2
408,687,3
783,542,1
730,580,10
581,649,1
576,581,1
617,760,1
411,622,1
427,449,1
522,473,1
598,718,2
500,462,2
516,456,12
785,487,1
725,438,1
540,496,4
408,697,17
454,788,2
584,554,2
557,625,1
598,503,1
743,772,1
464,418,2
405,723,3
674,687,1
417,612,3
452,555,1
774,796,2
533,528,1
520,609,1
531,758,1
521,548,1
665,512,1
672,609,21
444,436,4
694,492,2
722,617,1
669,779,1
482,792,2
427,618,1
600,481,1
628,556,4
669,785,1
709,574,1
773,570,1
560,538,2
526,432,2
788,441,1
603,546,3
763,638,1
577,525,1
546,722,2
497,662,1
708,511,1
429,721,1
606,511,1
429,563,1
575,727,1
569,568,1
470,553,1
452,608,4
713,418,1
629,539,1
674,590,2
701,595,1
581,627,1
669,680,1
416,548,4
731,607,1
601,505,1
722,649,1
641,451,1
498,614,2
776,417,1
536,582,2
492,455,1
660,523,1
453,452,1
454,557,1
430,737,1
452,403,1
531,690,3
798,546,42
685,686,1
753,557,1
421,534,1
567,752,1
585,482,1
409,459,1
525,494,1
501,681,3
699,782,1
595,544,17
738,420,6
600,547,1
479,611,1
616,497,7
617,555,1
546,488,2
623,741,1
558,714,6
727,674,1
756,787,1
780,602,2
508,575,1
417,643,1
721,641,1
523,510,1
525,687,3
434,679,7
505,501,1
675,551,1
789,543,3
450,712,2
757,791,1
614,402,2
767,558,1
692,571,1
794,446,2
434,544,2
665,516,1
472,788,4
567,525,21
669,632,1
610,680,10
777,404,1
470,766,2
515,603,1
703,568,1
504,775,1
564,766,2
436,594,2
499,706,1
607,408,1
727,436,1
611,498,1
469,414,1
720,507,3
623,730,1
630,694,2
589,544,1
792,642,6
471,474,3
480,452,4
623,629,1
530,479,1
472,544,8
589,585,1
543,603,3
763,527,1
405,493,1
698,495,1
472,686,2
643,415,1
558,703,1
566,717,1
714,670,2
500,781,1
689,606,1
634,705,1
545,673,1
429,552,3
524,463,1
545,483,1
772,462,2
758,774,2
555,410,5
649,663,1
661,634,1
687,541,1
541,762,1
499,451,1
735,509,1
519,648,3
604,678,2
484,481,1
418,677,1
462,433,1
604,653,1
417,742,1
676,768,4
431,561,1
609,421,1
458,476,2
743,561,1
635,704,1
567,519,3
795,627,3
710,536,2
612,402,6
503,764,1
593,713,1
700,404,4
622,577,1
653,497,1
595,538,1
619,636,1
610,571,1
638,551,29
717,410,1
757,444,1
425,562,1
695,651,1
624,543,3
716,406,2
652,410,2
626,434,2
626,438,2
618,621,3
772,415,1
690,595,5
645,616,1
597,503,1
603,731,1
589,750,1
756,467,1
699,574,1
421,509,1
786,515,1
790,604,2
788,521,1
583,623,1
473,581,1
766,459,1
408,795,3
652,408,4
598,594,2
507,729,3
645,731,43
627,647,1
442,479,1
968,948,4
760,922,2
811,904,1
834,939,3
972,800,4
969,761,1
899,970,1
795,909,3
707,651,7
734,700,2
726,783,3
670,939,1
795,808,1
975,849,3
658,869,1
847,789,1
906,823,1
968,974,2
701,652,1
750,601,1
713,838,1
819,985,1
768,916,4
841,913,1
613,915,1
700,723,1
744,995,1
949,678,1
675,774,9
887,711,1
749,880,1
908,871,1
859,602,1
852,629,1
653,665,1
929,605,1
604,748,4
968,713,1
724,896,4
822,955,1
725,605,5
807,971,1
738,892,2
700,942,2
924,917,7
909,934,1
752,691,1
663,626,1
688,845,1
916,968,4
686,834,2
736,780,4
769,825,1
652,752,4
966,987,21
745,618,1
996,895,1
910,917,7
811,893,1
626,812,2
761,810,1
885,743,1
737,713,1
803,943,1
719,967,1
744,785,1
945,697,1
730,995,5
859,776,1
871,936,13
802,895,1
647,625,1
882,959,7
970,756,2
992,988,4
677,963,1
712,825,1
777,792,3
681,761,1
729,969,3
618,783,3
627,856,1
996,646,2
928,867,1
782,948,2
982,693,1
984,695,1
718,823,1
652,735,1
874,809,1
848,969,1
947,740,1
959,632,1
803,931,1
928,978,2
607,976,1
814,979,11
745,701,1
630,919,1
954,992,2
982,645,1
743,655,1
914,985,1
697,849,1
893,607,1
711,991,1
916,616,4
958,600,2
999,846,9
987,916,1
677,927,1
642,675,3
701,770,1
913,984,1
903,703,1
628,896,4
909,917,1
621,677,1
842,874,2
854,865,1
827,991,1
955,690,5
681,766,1
877,730,1
646,782,34
914,717,1
848,602,2
664,713,1
774,992,2
763,604,1
891,817,1
714,949,1
917,640,1
925,844,1
788,706,2
610,979,1
678,627,3
658,888,2
929,627,1
620,673,1
988,714,2
870,956,2
680,902,2
813,636,3
880,960,80
627,707,1
656,933,1
782,741,1
962,822,2
755,903,1
825,621,3
979,671,11
619,907,1
951,600,3
919,727,1
803,772,1
972,608,4
950,883,1
850,615,5
837,841,1
954,798,6
740,976,4
988,610,2
946,722,2
698,821,1
906,976,2
606,641,1
756,932,4
740,632,4
827,788,1
789,656,1
832,814,2
652,697,1
907,625,1
821,918,1
814,922,2
803,936,1
858,638,22
699,864,3
900,642,6
977,658,1
854,968,2
636,962,2
967,872,1
840,711,3
833,834,1
788,876,4
680,807,1
910,824,2
942,928,2
724,618,2
618,909,3
620,922,2
858,680,2
777,772,1
810,811,1
973,913,1
786,942,6
934,608,2
727,905,1
765,679,1
800,694,2
849,640,1
635,700,5
735,790,5
632,667,1
972,946,2
986,690,2
937,705,1
891,919,1
612,850,34
970,831,1
988,813,1
821,948,1
942,678,6
656,682,2
664,987,1
823,822,1
621,630,9
607,789,1
648,838,2
917,841,1
862,699,1
840,963,3
661,746,1
629,689,1
683,877,1
856,825,1
924,753,3
727,634,1
720,997,1
747,865,1
995,711,1
946,882,2
955,914,1
805,909,1
883,936,1
837,659,1
919,646,1
886,781,1
723,995,1
994,913,1
689,897,13
948,801,3
877,914,1
657,962,1
612,847,1
966,829,1
760,737,1
689,913,1
645,747,3
849,666,3
761,801,1
892,776,4
758,704,2
786,673,1
690,917,1
960,884,4
919,700,1
601,651,1
902,981,1
935,874,1
850,896,2
606,964,2
685,668,1
603,853,1
972,614,2
887,681,1
785,735,5
696,900,12
885,632,1
607,945,1
967,760,1
777,792,3
878,868,2
873,676,1
946,630,2
658,623,7
907,789,1
970,917,1
688,878,2
746,614,2
882,716,2
728,780,52
718,751,1
702,898,2
996,889,1
711,800,1
642,695,1
919,890,1
628,772,4
676,879,1
946,697,1
745,981,1
728,735,7
869,843,1
802,637,1
780,876,12
868,903,7
664,856,8
809,700,1
898,656,2
816,770,2
603,664,1
632,703,1
971,869,1
612,866,2
814,639,1
847,670,1
811,743,1
837,918,27
786,973,1
882,896,14
731,872,1
916,665,1
615,927,3
852,615,3
878,808,2
606,604,2
772,726,2
932,756,4
779,697,41
929,763,1
860,618,2
859,601,1
741,699,3
614,623,1
609,984,3
738,622,2
797,865,1
755,711,1
909,640,1
643,906,1
997,703,1
814,925,37
917,740,1
940,815,5
965,900,5
716,644,4
641,628,1
915,900,15
734,622,2
831,903,3
846,837,9
603,919,1
665,790,5
661,761,1
833,914,1
690,848,2
846,615,3
670,806,2
849,643,1
912,666,6
799,804,1
885,643,1
607,850,1
786,628,2
705,763,1
783,666,9
892,890,2
867,666,3
999,601,1
893,896,1
886,889,1
900,942,6
735,788,1
994,821,1
755,725,5
715,622,1
667,649,1
903,841,1
864,902,2
919,744,1
963,845,1
643,807,1
936,737,1
724,784,4
913,636,1
905,684,1
866,631,1
811,942,1
727,648,1
627,928,1
861,630,21
901,896,1
868,991,1
951,618,3
829,669,1
652,783,1
803,899,1
644,718,2
914,691,1
921,813,3
879,781,1
912,754,2
743,939,1
676,749,1
773,981,1
740,632,4
912,882,6
858,954,6
782,823,1
875,632,1
620,983,1
723,643,1
641,876,1
743,670,1
863,944,1
637,907,1
959,721,7
955,984,1
982,863,1
742,874,2
876,897,3
823,958,1
620,675,5
684,749,1
780,765,15
959,966,7
885,910,5
989,771,1
849,707,1
994,644,14
973,631,1
978,768,6
802,954,2
686,946,2
921,728,1
903,737,1
646,914,2
745,855,5
890,690,10
991,864,1
663,775,1
873,748,1
642,611,1
873,971,1
859,726,1
909,625,1
790,768,2
669,713,1
930,651,93
645,835,5
716,602,2
929,936,1
863,824,1
920,719,1
671,870,1
894,747,3
924,999,3
954,789,3
818,726,2
943,633,1
927,872,1
913,909,1
603,748,1
795,642,3
952,969,17
835,904,1
714,876,6
984,975,3
687,672,3
667,865,1
795,730,5
906,772,2
943,688,1
889,630,7
661,836,1
912,760,152
744,862,2
604,827,1
881,780,1
812,700,28
966,912,6
964,888,4
929,618,1
908,782,2
629,900,1
827,757,1
663,936,39
661,933,1
972,615,3
721,892,1
810,632,2
824,895,1
768,833,1
787,681,1
786,961,1
848,809,1
620,758,2
836,945,1
908,732,4
619,682,1
942,754,2
651,686,7
709,991,1
729,762,3
773,897,1
689,632,1
672,999,3
704,810,2
715,820,5
728,893,1
750,943,1
829,754,1
673,765,1
633,664,1
784,817,1
645,848,1
624,993,3
728,716,4
756,880,4
819,891,9
768,974,2
854,913,1
696,929,1
659,641,1
695,613,1
919,610,1
620,886,2
709,887,1
601,742,1
986,812,58
971,682,1
814,891,11
906,727,1
727,695,1
776,635,1
890,981,1
665,666,1
965,841,1
667,738,1
608,616,8
837,929,1
811,850,1
712,838,2
857,920,1
989,898,1
856,939,1
780,737,1
718,616,2
646,725,1
737,863,1
643,657,1
707,736,1
985,940,5
963,978,3
612,786,6
669,906,3
782,832,2
874,861,1
695,774,1
908,825,1
923,816,1
775,894,1
646,824,2
841,984,1
992,925,1
794,732,2
801,823,1
811,934,1
700,814,2
635,861,1
727,670,1
722,870,2
817,734,1
968,772,4
621,711,9
918,828,18
656,798,2
755,913,1
793,801,1
823,791,1
689,733,1
839,609,1
856,832,8
745,619,1
638,945,1
988,679,1
751,987,1
991,666,1
651,667,1
745,701,1
705,719,1
650,665,5
891,769,1
985,844,1
772,639,1
817,849,1
663,992,1
716,625,1
944,925,1
631,860,1
631,870,1
779,820,41
795,796,1
872,640,8
737,655,1
976,913,1
606,829,1
